return_mean,short_mean,short_std,time/time_elapsed,time/fps,long_mean,time/total_timesteps,return_std,rollout/ep_len_mean,long_std,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/explained_variance,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/loss,train/value_loss
18.1524,0.15372406,0.060523387,6413,100,0.0031065182,646000,2.5532315,2000.0,0.18154095,323,378.85,0.00078125,0.2379310131072998,1e-05,3220,-0.014971635432448237,0.2,4.743741e-05,-0.00022045696096029133,1.3561503887176514,4.8037125170230865
17.68543,0.14146616,0.085845284,6433,100,0.0025395341,648000,2.4431183,2000.0,0.17738928,324,378.9,0.001318359375,0.22869879007339478,1e-05,3230,-0.017890507320407777,0.2,5.371761e-05,-0.0002488765079760924,1.6543548107147217,4.97541731223464
18.166656,0.26168835,0.09667859,6452,100,0.0039418284,650000,2.5580606,2000.0,0.18612501,325,379.68,0.00078125,0.29308396577835083,1e-05,3240,-0.014196320757037029,0.2,7.6125376e-05,-0.0002186923346016556,1.5431230068206787,4.160700173303485
18.311743,0.20929359,0.07425489,6472,100,0.0023986185,652000,2.7514226,2000.0,0.17658155,326,380.38,0.001123046875,0.24225467443466187,1e-05,3250,-0.013307017386250664,0.2,3.9370905e-05,-0.00017411191220162436,1.5306395292282104,4.895027102530003
18.271671,0.25914332,0.06423324,6492,100,0.0028555815,654000,2.3336887,2000.0,0.16936317,327,379.82,0.000927734375,0.1509832739830017,1e-05,3260,-0.01676847068592906,0.2,9.563242e-05,-0.0002456259040627629,2.0071136951446533,6.227942778915167
17.643143,0.14703615,0.07721521,6511,100,0.0032030847,656000,2.4314167,2000.0,0.17811884,328,379.45,0.000146484375,0.08409905433654785,1e-05,3270,-0.018616391687828582,0.2,1.2311852e-05,-1.3351975940167905e-05,1.896971344947815,4.915013936907053
17.190315,0.21826755,0.0885828,6531,100,0.0043162503,658000,2.4591618,2000.0,0.18245472,329,379.0,0.001318359375,0.16562271118164062,1e-05,3280,-0.020310799055732787,0.2,2.4621113e-05,-0.00013005602813791483,1.5673645734786987,4.846386343240738
16.946058,0.25644737,0.07612328,6551,100,0.0040978556,660000,2.36177,2000.0,0.19159657,330,378.6,0.002392578125,0.12821048498153687,1e-05,3290,-0.018045290707959794,0.2,7.288417e-05,-0.0004945813125232235,1.8088574409484863,5.210211679339409
17.412548,0.1862933,0.07530088,6571,100,0.002345566,662000,2.4821177,2000.0,0.18118867,331,378.85,0.00185546875,0.14522784948349,1e-05,3300,-0.01530446959368419,0.2,8.748783e-05,-0.00026671342639019715,1.3541544675827026,4.698442043364048
17.13171,0.16334674,0.099591844,6590,100,0.0027142477,664000,2.5244508,2000.0,0.17987272,332,378.17,0.000390625,0.07370954751968384,1e-05,3310,-0.015200417290907353,0.2,2.6807626e-05,-6.986381631577388e-05,2.1535227298736572,5.649845929443837
16.844534,0.15670913,0.06446796,6610,100,0.003669801,666000,2.5327582,2000.0,0.1831784,333,377.65,0.000390625,0.16073930263519287,1e-05,3320,-0.015637761165271512,0.2,2.094789e-05,-0.0001232327806064859,2.308779001235962,5.314050068706274
17.024187,0.1848342,0.1132122,6630,100,0.001712797,668000,2.4857438,2000.0,0.18291868,334,377.41,0.001025390625,0.18533188104629517,1e-05,3330,-0.013606801821151749,0.2,8.904087e-05,-8.51612348924391e-05,3.79848575592041,5.254495538026094
17.237234,0.13686411,0.083038695,6650,100,0.0023528521,670000,2.6160178,2000.0,0.18495949,335,378.03,0.0001953125,0.17169898748397827,1e-05,3340,-0.012983969082415569,0.2,2.110569e-05,-2.570229407865554e-05,2.1949567794799805,5.137840891629457
17.672266,0.24508314,0.071335465,6669,100,0.003842105,672000,2.465248,2000.0,0.18150975,336,377.86,0.000537109375,0.2294507622718811,1e-05,3350,-0.014768805776839145,0.2,3.274606e-05,-0.00011972683423664421,1.1801666021347046,5.115818237513304
17.630192,0.12333149,0.08467033,6689,100,0.0017134502,674000,2.725977,2000.0,0.17757647,337,377.07,0.0,0.18998104333877563,1e-05,3360,-0.014229613245697692,0.2,2.5854446e-05,-9.271976596210152e-05,1.3756340742111206,4.862322718277573
17.568628,0.22491068,0.057833318,6709,100,0.0036152336,676000,2.5131192,2000.0,0.1810274,338,376.66,0.00087890625,0.14370542764663696,1e-05,3370,-0.015624749852577224,0.2,0.00014494656,-9.928124345606192e-05,0.8155630826950073,6.25853972248733
17.865875,0.2084415,0.083898865,6728,100,0.0029329623,678000,2.8661368,2000.0,0.18366303,339,377.51,0.000341796875,0.34052062034606934,1e-05,3380,-0.014227182370086666,0.2,4.0028448e-05,-8.145662286551669e-05,0.6444941759109497,4.13446920439601
18.508316,0.15095232,0.08705695,6748,100,0.0038425562,680000,2.6581528,2000.0,0.1806385,340,378.73,0.000537109375,0.2536906599998474,1e-05,3390,-0.011770782223902643,0.2,5.275503e-05,-0.00022902841301402076,7.960796356201172,6.1933704420924185
18.148798,0.282802,0.0827942,6768,100,0.004176313,682000,2.7303405,2000.0,0.17735915,341,378.42,0.000146484375,0.24859976768493652,1e-05,3400,-0.011598109707119875,0.2,1.7147802e-05,-1.9241632253397255e-05,1.347529411315918,5.220574390143156
17.888273,0.06970788,0.0723469,6788,100,0.0016157643,684000,2.8559394,2000.0,0.18817137,342,378.14,0.001513671875,0.23560011386871338,1e-05,3410,-0.01499481379869394,0.2,8.3661056e-05,-0.00019385424675419927,1.7723032236099243,5.658484588190913
17.74215,0.22996229,0.07080778,6808,100,0.0045044227,686000,2.7491505,2000.0,0.174797,343,376.98,0.0001953125,0.4422702193260193,1e-05,3420,-0.012428474839543924,0.2,3.6792277e-05,-2.0572102221194656e-05,0.9761463403701782,4.420026125013829
17.178394,0.17605746,0.069182344,6827,100,0.0022548034,688000,2.642636,2000.0,0.17914598,344,376.82,0.0,0.2012176513671875,1e-05,3430,-0.013323111408681143,0.2,1.0868651e-05,-2.450039755785838e-06,1.618778944015503,6.002892097830772
17.417511,0.19965288,0.07156946,6847,100,0.0028561768,690000,2.77983,2000.0,0.17370488,345,377.59,0.00244140625,0.23178237676620483,1e-05,3440,-0.012401800703082699,0.2,0.000608186,-0.0004662984705646522,4.482524871826172,5.272677052021026
17.726267,0.21196045,0.07417133,6867,100,0.0023622545,692000,2.9818914,2000.0,0.18532933,346,378.16,0.00068359375,0.27569717168807983,1e-05,3450,-0.012508993083611131,0.2,2.8994022e-05,-8.769095729803667e-05,7.981539726257324,5.5558895759284495
18.19676,0.26923847,0.08768785,6886,100,0.0035347366,694000,2.5382822,2000.0,0.1788104,347,378.19,0.0001953125,0.23040956258773804,1e-05,3460,-0.013651547083281913,0.2,2.6749825e-05,-2.712016284931451e-05,9.999308586120605,6.797926300764084
17.956055,0.18635733,0.09940319,6906,100,0.0019989703,696000,2.6153634,2000.0,0.1726656,348,378.02,0.00048828125,0.24480938911437988,1e-05,3470,-0.014628977020038292,0.2,4.8829766e-05,-0.00013021036575082688,1.4312944412231445,4.793069937080145
18.238914,0.27065834,0.11126444,6926,100,0.0015708909,698000,2.4886165,2000.0,0.18283287,349,378.46,9.765625e-05,0.24223893880844116,1e-05,3480,-0.016052356465661433,0.2,1.450241e-05,-5.122619913890958e-05,5.378002643585205,5.1213377885520455
17.773989,0.24863373,0.09482607,6946,100,0.004685899,700000,2.298131,2000.0,0.17392161,350,376.87,0.0005859375,0.11344993114471436,1e-05,3490,-0.01506757048482541,0.2,5.7323225e-05,-9.391471539856865e-05,1.727683663368225,5.303998848050833
