time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,long_std,rollout/ep_rew_mean,long_mean,return_mean,short_mean,short_std,time/fps,return_std,train/n_updates,train/value_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,train/learning_rate,train/clip_fraction,train/explained_variance
640000,6737,320,2000.0,0.18267146,382.24,0.0023579556,18.697697,0.20425488,0.065381296,94,2.6090431,3190,4.353781240433454,0.2,-0.00024212969292420895,2.5883346e-05,-0.014883205262594856,1.9913899898529053,1e-05,0.000732421875,0.3735682964324951
642000,6763,321,2000.0,0.18245329,380.4,0.0034275444,18.532265,0.27503228,0.080726475,94,2.5713377,3200,4.621705646812916,0.2,-0.00013585833075921983,3.7752267e-05,-0.014353059000859503,1.8725919723510742,1e-05,0.000341796875,0.3071919083595276
644000,6791,322,2000.0,0.18290344,379.99,0.0029006905,17.958921,0.08014516,0.07189438,94,2.542151,3210,5.105738864839077,0.2,-0.0002015236474107951,0.00018290163,-0.015392612986033782,1.1358319520950317,1e-05,0.00166015625,0.22190260887145996
646000,6816,323,2000.0,0.18154095,378.85,0.0031065182,18.1524,0.15372406,0.060523387,94,2.5532315,3220,4.8037125170230865,0.2,-0.00022045696096029133,4.743741e-05,-0.014971635432448237,1.3561503887176514,1e-05,0.00078125,0.2379310131072998
648000,6842,324,2000.0,0.17738928,378.9,0.0025395341,17.68543,0.14146616,0.085845284,94,2.4431183,3230,4.97541731223464,0.2,-0.0002488765079760924,5.371761e-05,-0.017890507320407777,1.6543548107147217,1e-05,0.001318359375,0.22869879007339478
650000,6868,325,2000.0,0.18612501,379.68,0.0039418284,18.166656,0.26168835,0.09667859,94,2.5580606,3240,4.160700173303485,0.2,-0.0002186923346016556,7.6125376e-05,-0.014196320757037029,1.5431230068206787,1e-05,0.00078125,0.29308396577835083
652000,6896,326,2000.0,0.17658155,380.38,0.0023986185,18.311743,0.20929359,0.07425489,94,2.7514226,3250,4.895027102530003,0.2,-0.00017411191220162436,3.9370905e-05,-0.013307017386250664,1.5306395292282104,1e-05,0.001123046875,0.24225467443466187
654000,6921,327,2000.0,0.16936317,379.82,0.0028555815,18.271671,0.25914332,0.06423324,94,2.3336887,3260,6.227942778915167,0.2,-0.0002456259040627629,9.563242e-05,-0.01676847068592906,2.0071136951446533,1e-05,0.000927734375,0.1509832739830017
656000,6946,328,2000.0,0.17811884,379.45,0.0032030847,17.643143,0.14703615,0.07721521,94,2.4314167,3270,4.915013936907053,0.2,-1.3351975940167905e-05,1.2311852e-05,-0.018616391687828582,1.896971344947815,1e-05,0.000146484375,0.08409905433654785
658000,6971,329,2000.0,0.18245472,379.0,0.0043162503,17.190315,0.21826755,0.0885828,94,2.4591618,3280,4.846386343240738,0.2,-0.00013005602813791483,2.4621113e-05,-0.020310799055732787,1.5673645734786987,1e-05,0.001318359375,0.16562271118164062
660000,6997,330,2000.0,0.19159657,378.6,0.0040978556,16.946058,0.25644737,0.07612328,94,2.36177,3290,5.210211679339409,0.2,-0.0004945813125232235,7.288417e-05,-0.018045290707959794,1.8088574409484863,1e-05,0.002392578125,0.12821048498153687
662000,7022,331,2000.0,0.18118867,378.85,0.002345566,17.412548,0.1862933,0.07530088,94,2.4821177,3300,4.698442043364048,0.2,-0.00026671342639019715,8.748783e-05,-0.01530446959368419,1.3541544675827026,1e-05,0.00185546875,0.14522784948349
664000,7048,332,2000.0,0.17987272,378.17,0.0027142477,17.13171,0.16334674,0.099591844,94,2.5244508,3310,5.649845929443837,0.2,-6.986381631577388e-05,2.6807626e-05,-0.015200417290907353,2.1535227298736572,1e-05,0.000390625,0.07370954751968384
666000,7073,333,2000.0,0.1831784,377.65,0.003669801,16.844534,0.15670913,0.06446796,94,2.5327582,3320,5.314050068706274,0.2,-0.0001232327806064859,2.094789e-05,-0.015637761165271512,2.308779001235962,1e-05,0.000390625,0.16073930263519287
668000,7098,334,2000.0,0.18291868,377.41,0.001712797,17.024187,0.1848342,0.1132122,94,2.4857438,3330,5.254495538026094,0.2,-8.51612348924391e-05,8.904087e-05,-0.013606801821151749,3.79848575592041,1e-05,0.001025390625,0.18533188104629517
670000,7123,335,2000.0,0.18495949,378.03,0.0023528521,17.237234,0.13686411,0.083038695,94,2.6160178,3340,5.137840891629457,0.2,-2.570229407865554e-05,2.110569e-05,-0.012983969082415569,2.1949567794799805,1e-05,0.0001953125,0.17169898748397827
672000,7149,336,2000.0,0.18150975,377.86,0.003842105,17.672266,0.24508314,0.071335465,93,2.465248,3350,5.115818237513304,0.2,-0.00011972683423664421,3.274606e-05,-0.014768805776839145,1.1801666021347046,1e-05,0.000537109375,0.2294507622718811
674000,7177,337,2000.0,0.17757647,377.07,0.0017134502,17.630192,0.12333149,0.08467033,93,2.725977,3360,4.862322718277573,0.2,-9.271976596210152e-05,2.5854446e-05,-0.014229613245697692,1.3756340742111206,1e-05,0.0,0.18998104333877563
676000,7204,338,2000.0,0.1810274,376.66,0.0036152336,17.568628,0.22491068,0.057833318,93,2.5131192,3370,6.25853972248733,0.2,-9.928124345606192e-05,0.00014494656,-0.015624749852577224,0.8155630826950073,1e-05,0.00087890625,0.14370542764663696
678000,7231,339,2000.0,0.18366303,377.51,0.0029329623,17.865875,0.2084415,0.083898865,93,2.8661368,3380,4.13446920439601,0.2,-8.145662286551669e-05,4.0028448e-05,-0.014227182370086666,0.6444941759109497,1e-05,0.000341796875,0.34052062034606934
680000,7257,340,2000.0,0.1806385,378.73,0.0038425562,18.508316,0.15095232,0.08705695,93,2.6581528,3390,6.1933704420924185,0.2,-0.00022902841301402076,5.275503e-05,-0.011770782223902643,7.960796356201172,1e-05,0.000537109375,0.2536906599998474
682000,7284,341,2000.0,0.17735915,378.42,0.004176313,18.148798,0.282802,0.0827942,93,2.7303405,3400,5.220574390143156,0.2,-1.9241632253397255e-05,1.7147802e-05,-0.011598109707119875,1.347529411315918,1e-05,0.000146484375,0.24859976768493652
684000,7313,342,2000.0,0.18817137,378.14,0.0016157643,17.888273,0.06970788,0.0723469,93,2.8559394,3410,5.658484588190913,0.2,-0.00019385424675419927,8.3661056e-05,-0.01499481379869394,1.7723032236099243,1e-05,0.001513671875,0.23560011386871338
686000,7340,343,2000.0,0.174797,376.98,0.0045044227,17.74215,0.22996229,0.07080778,93,2.7491505,3420,4.420026125013829,0.2,-2.0572102221194656e-05,3.6792277e-05,-0.012428474839543924,0.9761463403701782,1e-05,0.0001953125,0.4422702193260193
688000,7365,344,2000.0,0.17914598,376.82,0.0022548034,17.178394,0.17605746,0.069182344,93,2.642636,3430,6.002892097830772,0.2,-2.450039755785838e-06,1.0868651e-05,-0.013323111408681143,1.618778944015503,1e-05,0.0,0.2012176513671875
690000,7391,345,2000.0,0.17370488,377.59,0.0028561768,17.417511,0.19965288,0.07156946,93,2.77983,3440,5.272677052021026,0.2,-0.0004662984705646522,0.000608186,-0.012401800703082699,4.482524871826172,1e-05,0.00244140625,0.23178237676620483
692000,7416,346,2000.0,0.18532933,378.16,0.0023622545,17.726267,0.21196045,0.07417133,93,2.9818914,3450,5.5558895759284495,0.2,-8.769095729803667e-05,2.8994022e-05,-0.012508993083611131,7.981539726257324,1e-05,0.00068359375,0.27569717168807983
694000,7439,347,2000.0,0.1788104,378.19,0.0035347366,18.19676,0.26923847,0.08768785,93,2.5382822,3460,6.797926300764084,0.2,-2.712016284931451e-05,2.6749825e-05,-0.013651547083281913,9.999308586120605,1e-05,0.0001953125,0.23040956258773804
696000,7462,348,2000.0,0.1726656,378.02,0.0019989703,17.956055,0.18635733,0.09940319,93,2.6153634,3470,4.793069937080145,0.2,-0.00013021036575082688,4.8829766e-05,-0.014628977020038292,1.4312944412231445,1e-05,0.00048828125,0.24480938911437988
698000,7484,349,2000.0,0.18283287,378.46,0.0015708909,18.238914,0.27065834,0.11126444,93,2.4886165,3480,5.1213377885520455,0.2,-5.122619913890958e-05,1.450241e-05,-0.016052356465661433,5.378002643585205,1e-05,9.765625e-05,0.24223893880844116
700000,7506,350,2000.0,0.17392161,376.87,0.004685899,17.773989,0.24863373,0.09482607,93,2.298131,3490,5.303998848050833,0.2,-9.391471539856865e-05,5.7323225e-05,-0.01506757048482541,1.727683663368225,1e-05,0.0005859375,0.11344993114471436
