time/iterations,long_mean,time/fps,rollout/ep_rew_mean,return_std,long_std,time/time_elapsed,short_std,return_mean,time/total_timesteps,short_mean,rollout/ep_len_mean,train/learning_rate,train/clip_range,train/clip_fraction,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/std
94,0.0005620211,236,1632.2825,18.81122,0.017307537,813,0.01696788,161.00383,192512,0.042088542,1000.0,1e-05,0.2,0.114111328125,930,0.007262184,-7.145930925011635,0.2606227397918701,252.07975468635559,35.52782440185547,-0.008466882389620877,1.0104597806930542
95,0.0005466436,236,1632.7175,18.494778,0.018518576,822,0.011769429,154.07674,194560,0.03245347,1000.0,1e-05,0.2,0.063720703125,940,0.008266496,-7.146166154742241,0.28761494159698486,244.2774728655815,57.619895935058594,-0.004776833004143555,1.0103046894073486
96,0.00056254154,236,1635.2875,18.735643,0.014755661,831,0.018686952,158.36107,196608,0.036869004,1000.0,1e-05,0.2,0.070654296875,950,0.008046952,-7.145591253042221,0.2787703275680542,243.17217779755592,233.60276794433594,-0.006666926920297555,1.0102310180664062
97,0.00044313632,236,1638.9225,19.755796,0.015630268,839,0.020281306,155.48616,198656,0.035397947,1000.0,1e-05,0.2,0.09619140625,960,0.008623419,-7.146124997735024,0.2896357774734497,242.00957123041152,23.284440994262695,-0.008846807552617974,1.0105282068252563
98,0.0004912424,236,1642.3725,17.825794,0.018858105,848,0.013753243,156.82906,200704,0.03653339,1000.0,1e-05,0.2,0.03310546875,970,0.005079255,-7.1464240655303,0.37969839572906494,236.39246022701263,156.4430694580078,-0.0036019039165694267,1.0103462934494019
99,0.0005445168,236,1645.4975,19.54516,0.014934591,856,0.010973418,156.7834,202752,0.037226066,1000.0,1e-05,0.2,0.070458984375,980,0.007162022,-7.1461598291993145,0.17897534370422363,252.87957413196563,31.89789581298828,-0.007574250511243008,1.0103504657745361
100,0.0004907413,236,1648.9425,18.837244,0.01689809,865,0.01755934,157.38129,204800,0.036150865,1000.0,1e-05,0.2,0.04921875,990,0.0069746845,-7.146149353682995,0.3245663046836853,252.5521209359169,59.36290740966797,-0.005291719664819538,1.0103888511657715
101,0.00050464424,236,1651.63,19.747267,0.01810516,873,0.014418192,157.61908,206848,0.037603784,1000.0,1e-05,0.2,0.06474609375,1000,0.006437724,-7.146026282012462,0.31952500343322754,239.1973816871643,81.70767211914062,-0.0061494460780522784,1.0103191137313843
102,0.0005263392,236,1653.695,19.783005,0.014999196,882,0.013268274,156.57309,208896,0.033367787,1000.0,1e-05,0.2,0.055322265625,1010,0.005649827,-7.145751395821572,0.27636152505874634,272.8408687591553,219.0088653564453,-0.005902171749039553,1.0103141069412231
103,0.0005121349,236,1657.655,18.563974,0.0149953775,891,0.013883774,158.11214,210944,0.038199432,1000.0,1e-05,0.2,0.013818359375,1020,0.0035643503,-7.145378589630127,0.36690741777420044,240.84107533693313,144.6896514892578,-0.0027364824403775857,1.0101724863052368
104,0.00050055364,236,1660.1475,19.068602,0.01663457,899,0.014503428,156.87105,212992,0.03452012,1000.0,1e-05,0.2,0.039453125,1030,0.004692261,-7.1454924330115315,0.2595149278640747,245.6883894443512,107.6773452758789,-0.0043066970436484555,1.0103048086166382
105,0.0006467111,236,1666.515,20.641674,0.019284807,908,0.021348348,160.89987,215040,0.03844306,1000.0,1e-05,0.2,0.016259765625,1040,0.0048177494,-7.146105572581291,0.3274106979370117,240.57097028493882,78.48666381835938,-0.0013496359330019913,1.0104172229766846
106,0.00056617544,236,1669.19,19.817202,0.016271116,916,0.019370366,161.19852,217088,0.040658303,1000.0,1e-05,0.2,0.025927734375,1050,0.0041242335,-7.146810515224933,0.2272701859474182,316.76594791412356,29.347883224487305,-0.001803427535924129,1.0106046199798584
107,0.00051062426,236,1670.9775,17.261957,0.018676452,925,0.015403372,158.57654,219136,0.03936994,1000.0,1e-05,0.2,0.040771484375,1060,0.0050649378,-7.147708128392696,0.3268052339553833,260.1473993241787,80.1826400756836,-0.0037601848918711765,1.0107601881027222
108,0.0005620148,236,1673.655,18.016638,0.015016559,934,0.015251113,155.5822,221184,0.03526117,1000.0,1e-05,0.2,0.030224609375,1070,0.00445446,-7.148672942817211,0.16435343027114868,243.85772556066513,36.28501510620117,-0.005863797003985383,1.0110559463500977
109,0.00047757008,236,1677.28,19.484774,0.015330573,942,0.0158702,159.09686,223232,0.03715369,1000.0,1e-05,0.2,0.052392578125,1080,0.006624569,-7.1496260777115825,0.2457605004310608,234.48028193712236,101.51190185546875,-0.005454545500106179,1.0111010074615479
110,0.00045663677,236,1680.74,19.885616,0.016177606,951,0.014114218,160.63237,225280,0.03928554,1000.0,1e-05,0.2,0.038232421875,1090,0.0054589417,-7.151298630237579,0.3367379903793335,242.93062987327576,247.4074249267578,-0.003976702327781823,1.0117396116256714
111,0.0005152864,236,1683.66,20.415878,0.017945359,960,0.015679957,161.42358,227328,0.04191686,1000.0,1e-05,0.2,0.031005859375,1100,0.004614494,-7.153109005093574,0.36623913049697876,241.30292451381683,71.25007629394531,-0.004351374250836671,1.0118383169174194
112,0.00058914407,236,1685.88,20.205112,0.017246075,968,0.014496916,158.45914,229376,0.03453351,1000.0,1e-05,0.2,0.03994140625,1110,0.005526127,-7.154277458786964,0.391232430934906,243.44829028844833,205.4815673828125,-0.00391804042737931,1.0122541189193726
113,0.0005156966,236,1687.155,18.839102,0.017090201,977,0.01560747,158.50166,231424,0.036146946,1000.0,1e-05,0.2,0.038916015625,1120,0.004270626,-7.156454153358936,0.3698088526725769,248.3894570708275,212.96775817871094,-0.0026633566565578805,1.0126615762710571
114,0.00055270863,236,1689.495,19.305471,0.013691466,985,0.014096899,168.44101,233472,0.044730954,1000.0,1e-05,0.2,0.0361328125,1130,0.005800806,-7.15822305381298,0.28829407691955566,244.641741335392,248.21290588378906,-0.0038963203769526444,1.0129714012145996
115,0.00049135415,236,1689.755,18.397175,0.017707115,994,0.013190021,166.97365,235520,0.040028416,1000.0,1e-05,0.2,0.08720703125,1140,0.007913825,-7.159661829471588,0.2882140874862671,254.73030596971512,199.60292053222656,-0.007972379207785707,1.013251543045044
116,0.000523505,236,1693.3025,19.110891,0.0129416725,1002,0.01352566,163.9761,237568,0.03837283,1000.0,1e-05,0.2,0.042236328125,1150,0.006517779,-7.160784240067005,0.1969267725944519,258.649862909317,70.47596740722656,-0.003434352358453907,1.0133943557739258
117,0.00049116206,236,1694.63,19.008389,0.017966334,1011,0.015465977,165.46762,239616,0.041652255,1000.0,1e-05,0.2,0.041357421875,1160,0.0068191835,-7.161757487058639,0.28671252727508545,252.6928157389164,125.82357788085938,-0.003877255102270283,1.013662338256836
118,0.00055845757,236,1697.5775,19.009407,0.016410993,1020,0.009814358,165.69632,241664,0.03947163,1000.0,1e-05,0.2,0.0806640625,1170,0.0072716894,-7.1622625410556795,0.22681409120559692,275.3372596025467,111.80394744873047,-0.006591756429406815,1.013546347618103
119,0.0004642866,236,1698.855,18.914894,0.015541852,1028,0.012800632,164.73114,243712,0.03806427,1000.0,1e-05,0.2,0.049853515625,1180,0.006290524,-7.1616641819477085,0.18807250261306763,282.3335681080818,37.46365737915039,-0.003704200280481018,1.0134737491607666
120,0.00048720953,236,1703.6,20.290728,0.017844394,1037,0.019419672,163.86205,245760,0.04043529,1000.0,1e-05,0.2,0.046142578125,1190,0.0060605397,-7.162145879864693,0.2554982304573059,261.9170133590698,36.25910568237305,-0.004442178658791818,1.0137227773666382
121,0.0004855497,236,1707.095,19.36677,0.015361949,1045,0.015438942,161.74228,247808,0.037305694,1000.0,1e-05,0.2,0.04482421875,1200,0.0059198868,-7.162779177725315,0.41247373819351196,238.25741763710977,178.90777587890625,-0.004600717977155,1.0137920379638672
122,0.0005362372,236,1709.9525,19.716307,0.016347362,1054,0.018872963,159.18875,249856,0.036702115,1000.0,1e-05,0.2,0.030517578125,1210,0.005092142,-7.163042816519737,0.35151952505111694,240.40594109892845,203.42074584960938,-0.00400897986110067,1.0137814283370972
123,0.0004721303,236,1712.7675,19.459888,0.019014155,1063,0.009911919,161.30103,251904,0.035608925,1000.0,1e-05,0.2,0.0373046875,1220,0.0050078146,-7.163185848295688,0.3296760320663452,257.6904732346535,140.31138610839844,-0.0051576956000644715,1.0138272047042847
124,0.0005394849,236,1714.4,21.402071,0.0143112065,1071,0.017754871,157.69461,253952,0.03687001,1000.0,1e-05,0.2,0.030322265625,1230,0.003972838,-7.162679873406887,0.29595035314559937,260.0570305645466,107.09854125976562,-0.0032353426387999205,1.0136488676071167
125,0.00052059337,236,1719.785,22.72149,0.016145663,1080,0.01349927,159.50534,256000,0.034349468,1000.0,1e-05,0.2,0.03935546875,1240,0.0063990355,-7.162359730899334,0.4839234948158264,230.11797845363617,35.047607421875,-0.0017132641922216862,1.013680100440979
126,0.00065957906,236,1723.2825,22.034327,0.017263876,1088,0.021659862,162.83368,258048,0.040161747,1000.0,1e-05,0.2,0.031494140625,1250,0.006464214,-7.162609024345874,0.32594555616378784,335.591837990284,47.605491638183594,-0.0031206136423861607,1.0137791633605957
127,0.00050678,236,1722.935,22.645773,0.013386845,1097,0.019151341,158.54868,260096,0.035929307,1000.0,1e-05,0.2,0.02333984375,1260,0.004727323,-7.163910847902298,0.4660607576370239,253.53811218738556,63.68486404418945,-0.0021350013033952565,1.0141888856887817
128,0.00052565825,236,1723.495,20.085512,0.019225044,1106,0.013731515,158.6438,262144,0.035537176,1000.0,1e-05,0.2,0.02861328125,1270,0.0053887656,-7.165776842832566,0.5252149999141693,232.46202054023743,30.01192283630371,-0.003442630564677529,1.0144683122634888
129,0.0005278179,237,1727.0725,20.976213,0.01614722,1114,0.020213263,157.84027,264192,0.033679765,1000.0,1e-05,0.2,0.00927734375,1280,0.0031978837,-7.167052666842937,0.33654093742370605,254.15377805233,46.62377166748047,-0.0007456546591129154,1.0147428512573242
130,0.0005104366,236,1725.6075,19.335318,0.015255823,1123,0.019093089,158.46043,266240,0.0370217,1000.0,1e-05,0.2,0.081298828125,1290,0.006812111,-7.168446226418018,0.40419191122055054,251.0027891278267,50.059112548828125,-0.008906112410477363,1.0151046514511108
131,0.0005235929,236,1730.0,19.491982,0.018217845,1132,0.014267551,160.49185,268288,0.038042556,1000.0,1e-05,0.2,0.04345703125,1300,0.0049011707,-7.169986723363399,0.29721599817276,255.3352254986763,201.97840881347656,-0.00526313807349652,1.0153372287750244
132,0.0005223139,237,1731.165,19.659937,0.017741445,1140,0.016253734,161.74557,270336,0.037361547,1000.0,1e-05,0.2,0.0578125,1310,0.006703068,-7.17097534686327,0.3463548421859741,245.40202541947366,415.167236328125,-0.005548499303404242,1.0154529809951782
133,0.00056082953,237,1733.095,19.14138,0.018034862,1149,0.020281259,160.81291,272384,0.038396344,1000.0,1e-05,0.2,0.028564453125,1320,0.0038059684,-7.171149146556854,0.34331709146499634,248.21018320322037,35.16469192504883,-0.002936604432761669,1.0154165029525757
134,0.00047879928,237,1735.5975,18.914684,0.018351698,1157,0.013960599,163.41788,274432,0.039547626,1000.0,1e-05,0.2,0.04736328125,1330,0.006104552,-7.171054293215275,0.32467514276504517,240.55050457715987,73.43934631347656,-0.0043644600082188845,1.0154354572296143
135,0.00051905436,237,1738.1225,19.716537,0.014760255,1166,0.018075576,161.29419,276480,0.03837944,1000.0,1e-05,0.2,0.019140625,1340,0.00505406,-7.17107866704464,0.28724491596221924,249.4639299750328,76.903564453125,-0.0015949549240758642,1.0153236389160156
136,0.0004911805,237,1742.045,20.577702,0.015759846,1175,0.018675407,162.22983,278528,0.03704741,1000.0,1e-05,0.2,0.02919921875,1350,0.005660607,-7.170706275105476,0.37543976306915283,232.57879784703255,66.59169006347656,-0.0030878356024913955,1.015392780303955
137,0.0005025411,237,1746.09,21.395447,0.01689215,1183,0.021080729,163.66809,280576,0.041811027,1000.0,1e-05,0.2,0.055517578125,1360,0.0076218923,-7.171080128848553,0.45672279596328735,225.40388677120208,31.40688133239746,-0.004544659898965619,1.0154850482940674
138,0.00052520935,237,1746.0275,22.377337,0.018578578,1192,0.024093973,160.60864,282624,0.03557007,1000.0,1e-05,0.2,0.016650390625,1370,0.0031083534,-7.172003309428692,0.5074087083339691,222.29310181736946,30.543148040771484,-0.0016400378488469868,1.015748143196106
139,0.00045722525,237,1748.1725,22.24829,0.017230613,1200,0.014160212,160.84,284672,0.040351637,1000.0,1e-05,0.2,0.056005859375,1380,0.005044889,-7.173393484950066,0.5010868906974792,243.63152587413788,152.90089416503906,-0.004933804724714719,1.0160564184188843
140,0.0005246201,237,1747.835,24.823282,0.018105684,1209,0.016134737,160.6659,286720,0.031846482,1000.0,1e-05,0.2,0.05458984375,1390,0.0065608216,-7.1744539678096775,0.5173532068729401,235.52966170310975,132.36619567871094,-0.0047961532211047595,1.0162200927734375
141,0.00049242354,237,1749.1775,23.292519,0.01737972,1218,0.014178251,159.67778,288768,0.03768515,1000.0,1e-05,0.2,0.060400390625,1400,0.0065620383,-7.175643943250179,0.5787324905395508,257.70710226297376,79.33367156982422,-0.006035869181505405,1.016504168510437
142,0.0005080343,237,1748.28,23.7206,0.016341439,1226,0.01279282,159.13089,290816,0.03542336,1000.0,1e-05,0.2,0.026025390625,1410,0.0046633524,-7.177059134840965,0.568511426448822,230.67971224188804,142.40447998046875,-0.0028082486664061435,1.016738772392273
143,0.0005173798,237,1751.17,20.280489,0.015336254,1235,0.018868107,163.54158,292864,0.039275244,1000.0,1e-05,0.2,0.046728515625,1420,0.0074889027,-7.177451853454113,0.5701340138912201,239.125634932518,22.945556640625,-0.0047859991143923255,1.0166727304458618
144,0.00050112,237,1752.2475,22.621567,0.016165778,1244,0.013086308,166.06232,294912,0.040368915,1000.0,1e-05,0.2,0.046142578125,1430,0.006556519,-7.177343298494816,0.35682761669158936,257.53492591381075,246.1371612548828,-0.004924294198281132,1.0167261362075806
145,0.00056448486,237,1756.235,22.827194,0.011732718,1252,0.014027409,162.41396,296960,0.0397482,1000.0,1e-05,0.2,0.042236328125,1440,0.0048762974,-7.177263087034225,0.4844970107078552,254.70614585876464,197.58619689941406,-0.00536225812684279,1.0166599750518799
146,0.00070919713,237,1760.89,24.100325,0.023476554,1261,0.020299856,166.82126,299008,0.04077232,1000.0,1e-05,0.2,0.04609375,1450,0.0056482954,-7.177046085894108,0.49033617973327637,261.35504540205,447.2652893066406,-0.0034622422957909294,1.0166206359863281
147,0.00046994237,237,1763.375,21.48952,0.012403173,1269,0.012070517,168.3204,301056,0.03886675,1000.0,1e-05,0.2,0.032421875,1460,0.0058371406,-7.177272126078606,0.3481319546699524,375.27718530893327,89.63763427734375,-0.0033577139518456535,1.0167306661605835
148,0.0004962678,237,1765.455,23.628256,0.015946439,1278,0.015664758,164.3985,303104,0.03749764,1000.0,1e-05,0.2,0.029443359375,1470,0.005898251,-7.17821464985609,0.41006720066070557,261.77407259345057,150.2187042236328,-0.001521267268981319,1.0170470476150513
149,0.00047797468,237,1768.3,21.35354,0.018117191,1287,0.016914416,168.03883,305152,0.04702475,1000.0,1e-05,0.2,0.05029296875,1480,0.0054933764,-7.179265746474266,0.5530076026916504,245.22477476596833,185.17601013183594,-0.004172558427671902,1.0171196460723877
150,0.00055600784,237,1770.8875,22.013514,0.014598886,1295,0.01923167,168.63174,307200,0.040252212,1000.0,1e-05,0.2,0.059716796875,1490,0.0063809818,-7.179164685308933,0.4002722501754761,262.7137802839279,217.35568237304688,-0.005019274758524261,1.0170520544052124
151,0.00045255848,237,1772.6975,22.502949,0.01586565,1304,0.013894248,165.99567,309248,0.037769444,1000.0,1e-05,0.2,0.040380859375,1500,0.005686225,-7.179539507627487,0.4317118525505066,270.37082186937334,25.521968841552734,-0.004089063723222352,1.0172181129455566
152,0.00053747126,237,1774.565,22.651909,0.016643364,1312,0.0126400385,167.30228,311296,0.039755087,1000.0,1e-05,0.2,0.0525390625,1510,0.0062392196,-7.1796720430254934,0.46765369176864624,265.5628057360649,24.890899658203125,-0.0068039200123166665,1.0171316862106323
153,0.00060901116,237,1774.2175,22.050581,0.013788768,1321,0.013829648,164.29347,313344,0.035460383,1000.0,1e-05,0.2,0.03212890625,1520,0.005090085,-7.179327219724655,0.4391523003578186,278.2594161748886,203.7742156982422,-0.004238103378156666,1.0170459747314453
154,0.0005165207,237,1775.495,22.27202,0.01677092,1330,0.013131649,168.41342,315392,0.04279644,1000.0,1e-05,0.2,0.06982421875,1530,0.00843056,-7.17914809435606,0.44034624099731445,267.8396529972553,343.7196960449219,-0.005253921309486031,1.017080307006836
155,0.00046451308,237,1776.0825,21.136719,0.017074646,1338,0.02161924,173.7209,317440,0.04581531,1000.0,1e-05,0.2,0.04091796875,1540,0.0055624177,-7.178958322107792,0.46471214294433594,256.9403806865215,24.243261337280273,-0.0037465152505319565,1.0169928073883057
156,0.000446154,237,1775.5625,21.225958,0.019420162,1347,0.019479286,163.91132,319488,0.04067421,1000.0,1e-05,0.2,0.03125,1550,0.0049808337,-7.178932370245457,0.3575107455253601,280.5748055934906,58.1837272644043,-0.003404992139257956,1.0170706510543823
157,0.00050020084,237,1778.625,21.5369,0.018917324,1355,0.013500859,166.04364,321536,0.038966358,1000.0,1e-05,0.2,0.052099609375,1560,0.007046073,-7.179609455168247,0.410495400428772,258.51593067646024,19.248430252075195,-0.005452368558326271,1.0172903537750244
158,0.0005262956,237,1781.9925,22.577827,0.018478928,1364,0.01789005,164.95963,323584,0.04091326,1000.0,1e-05,0.2,0.0302734375,1570,0.0050964225,-7.180534504354,0.44869405031204224,251.9599771618843,207.46774291992188,-0.0027295702981064095,1.0174006223678589
159,0.000535621,237,1783.33,21.856764,0.017516933,1373,0.014306951,169.53802,325632,0.041170597,1000.0,1e-05,0.2,0.017431640625,1580,0.0036982454,-7.181221199035645,0.4992300271987915,250.43171597123145,198.94737243652344,-0.003294045149232261,1.0176312923431396
160,0.00052622764,237,1784.6925,23.280016,0.01781493,1381,0.012684689,164.9015,327680,0.03898579,1000.0,1e-05,0.2,0.031494140625,1590,0.0044302726,-7.182184228301049,0.4829333424568176,240.73064546585084,189.6595916748047,-0.0033811160363256933,1.0177031755447388
161,0.00047223066,237,1786.315,22.017551,0.016914487,1390,0.0144199375,168.39575,329728,0.038670063,1000.0,1e-05,0.2,0.050439453125,1600,0.006639974,-7.182263371348381,0.4942379593849182,267.8433772444725,47.63404846191406,-0.005412346945377067,1.017701268196106
162,0.00048421105,237,1792.4675,20.686502,0.017756572,1398,0.012379269,173.38535,331776,0.0417869,1000.0,1e-05,0.2,0.0572265625,1610,0.007346895,-7.182554097473622,0.3871910572052002,285.6475630521774,34.51243591308594,-0.00494415221910458,1.0178202390670776
163,0.000528239,237,1795.42,22.79187,0.013171572,1407,0.022536812,175.74072,333824,0.04533696,1000.0,1e-05,0.2,0.040185546875,1620,0.005153783,-7.182754074037075,0.3595842719078064,271.59095429778097,21.43266487121582,-0.004210643636179156,1.0178091526031494
164,0.0005155618,237,1798.8375,19.914335,0.018971533,1416,0.019816084,174.90683,335872,0.043371774,1000.0,1e-05,0.2,0.039111328125,1630,0.004991198,-7.1831561625003815,0.39592671394348145,310.1760673284531,84.63784790039062,-0.003529813363275025,1.0179846286773682
165,0.0005394162,237,1800.8025,21.247738,0.019050978,1424,0.02561104,175.88678,337920,0.043510415,1000.0,1e-05,0.2,0.03857421875,1640,0.0060641714,-7.1842221602797505,0.33484840393066406,259.17394272089007,23.912343978881836,-0.004112158479983918,1.0182626247406006
166,0.00049604115,237,1804.8475,20.496103,0.01863131,1433,0.011514969,175.72528,339968,0.043751955,1000.0,1e-05,0.2,0.036328125,1650,0.004884256,-7.184863848984241,0.3149071931838989,298.12687423229215,27.308422088623047,-0.003358807219774462,1.0181893110275269
167,0.0007512586,237,1809.3675,23.356884,0.018582601,1441,0.019493496,176.23679,342016,0.042639002,1000.0,1e-05,0.2,0.074560546875,1660,0.0074277944,-7.185178500413895,0.34345775842666626,270.41262180805205,48.483856201171875,-0.006248550763120875,1.0183974504470825
168,0.00051927473,237,1811.5775,21.27022,0.01758329,1450,0.012413146,178.06943,344064,0.04493913,1000.0,1e-05,0.2,0.043212890625,1670,0.004921179,-7.185456308722496,0.2532874345779419,401.7456241607666,364.2586364746094,-0.004184175882255658,1.0183234214782715
169,0.00045920713,237,1812.725,22.090021,0.018161105,1459,0.014441299,173.29779,346112,0.04378301,1000.0,1e-05,0.2,0.0291015625,1680,0.0051112752,-7.184902890026569,0.38134801387786865,269.6548233628273,42.61643600463867,-0.0035479614496580327,1.0181738138198853
170,0.00052015274,237,1816.39,22.013206,0.01705237,1467,0.015491069,173.5312,348160,0.044908345,1000.0,1e-05,0.2,0.08037109375,1690,0.0064300206,-7.184613390266895,0.34628212451934814,310.4103632450104,208.115478515625,-0.007173822470940649,1.0181710720062256
171,0.0005608543,237,1819.9525,22.801052,0.016563073,1476,0.01540382,176.41977,350208,0.042318203,1000.0,1e-05,0.2,0.041015625,1700,0.005805909,-7.185156574845314,0.44771409034729004,262.1260431587696,204.82467651367188,-0.004035055707208812,1.0184497833251953
