long_mean,return_mean,time/total_timesteps,short_mean,long_std,rollout/ep_rew_mean,return_std,time/iterations,time/fps,short_std,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss
0.0005789895,144.28226,112640,0.048853513,0.014271786,1462.2375,14.877134,55,147,0.020417064,761,1000.0,540,-7.125852318108082,-0.00450660917267669,28.450977325439453,0.00580235,0.047509765625,1.0063005685806274,0.2,1e-05,-0.05298793315887451,241.6202407360077
0.0005344288,139.48103,114688,0.03977752,0.019015428,1461.6525,16.97696,56,147,0.012195267,777,1000.0,550,-7.126637350022793,-0.0034650621862965638,200.62083435058594,0.005755772,0.046875,1.006524920463562,0.2,1e-05,-0.20505928993225098,247.28870953321456
0.0005407377,146.33772,116736,0.033705555,0.018568601,1464.1675,16.725443,57,147,0.012511105,793,1000.0,560,-7.126677450537682,-0.009232047812838573,43.12797927856445,0.008730992,0.08369140625,1.006333589553833,0.2,1e-05,0.01171255111694336,262.6385900020599
0.00049366546,148.05403,118784,0.034447126,0.017269006,1471.65,16.353909,58,146,0.016866066,810,1000.0,570,-7.126562337577343,-0.0014357798121636734,218.5866241455078,0.0051082848,0.025244140625,1.0064812898635864,0.2,1e-05,0.15590983629226685,224.8521350443363
0.00054257945,145.80449,120832,0.03579116,0.017757742,1473.2625,16.074848,59,146,0.018302657,825,1000.0,580,-7.127035553753376,-0.0025687740882858632,232.66197204589844,0.005918971,0.024609375,1.0064748525619507,0.2,1e-05,0.005617856979370117,253.92026538848876
0.0005047312,145.59792,122880,0.038728952,0.014460576,1476.5575,15.518353,60,146,0.013297499,841,1000.0,590,-7.127009715139866,-0.0019183691634680144,110.0817642211914,0.0036789197,0.007421875,1.0064982175827026,0.2,1e-05,0.008112668991088867,247.75693807601928
0.0005213143,145.05446,124928,0.03557627,0.016610222,1480.7225,15.28358,61,145,0.016400605,858,1000.0,600,-7.127054950594902,-0.0043260217265924435,93.49867248535156,0.006642286,0.05009765625,1.0064929723739624,0.2,1e-05,-0.08151030540466309,253.83284476995468
0.00051357015,145.98685,126976,0.033006832,0.016784588,1488.555,16.32426,62,145,0.016678005,873,1000.0,610,-7.12742233723402,-0.004380829646834172,70.14461517333984,0.007213069,0.05302734375,1.006656289100647,0.2,1e-05,-0.05293154716491699,237.51282435059548
0.00073971966,144.4709,129024,0.032282606,0.020769756,1506.3475,19.668566,63,145,0.017045956,889,1000.0,620,-7.127810433506966,-0.008687895131879486,243.12171936035156,0.00886773,0.09443359375,1.006635069847107,0.2,1e-05,0.04715573787689209,244.64189962148666
0.00048075302,146.31992,131072,0.033361048,0.018873503,1510.9525,17.93652,64,144,0.014907268,904,1000.0,630,-7.1279769718647,-0.003985058085527271,126.65784454345703,0.0048626866,0.028857421875,1.006708025932312,0.2,1e-05,0.09973365068435669,336.72496024370196
