short_mean,short_std,time/time_elapsed,long_mean,time/total_timesteps,rollout/ep_len_mean,return_mean,return_std,long_std,time/iterations,rollout/ep_rew_mean,time/fps,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/learning_rate,train/entropy_loss,train/loss,train/clip_fraction
0.061293505,0.098354995,7815,-0.40133485,434176,20.0,1.7221917,0.9803542,1.8132021,212,3.7676470899999996,55,0.2,-0.028038156597176567,0.016773673,2110,0.9096094593405724,0.08021747907623648,1e-05,-1.5400809302926064,0.010519802570343018,0.224365234375
0.05916814,0.09113938,7853,-0.3952217,436224,20.0,1.5517316,0.89542866,1.7789478,213,3.4350000699999996,55,0.2,-0.033233105912222526,0.016925404,2120,0.9134543314576149,0.07544983344851061,1e-05,-1.5425580594688655,0.0073194243013858795,0.215087890625
0.066156015,0.12277748,7892,-0.421222,438272,20.0,1.5828111,0.8867619,1.9066465,214,3.4352941000000006,55,0.2,-0.041124627730459905,0.024386778,2130,0.9045736491680145,0.0659577381098643,1e-05,-1.5413934167474508,-0.02779574505984783,0.26513671875
0.04722762,0.07474087,7933,-0.38851815,440320,20.0,1.5239494,0.92163855,1.975463,215,3.3397058299999998,55,0.2,-0.042320549828582445,0.01657776,2140,0.9195402711629868,0.056057333247736096,1e-05,-1.5581445083022119,-0.04196258261799812,0.229931640625
0.058891274,0.09069559,7977,-0.40241235,442368,20.0,1.608345,0.9195359,1.9672757,216,3.51294121,55,0.2,-0.04423925948212855,0.024821937,2150,0.881310299038887,0.0887289356905967,1e-05,-1.5531501773744822,-0.02401113323867321,0.29580078125
0.046748362,0.07750294,8018,-0.39234817,444416,20.0,1.5570307,0.9460823,1.9966424,217,3.45264706,55,0.2,-0.04137449026165996,0.022992423,2160,0.9041940718889236,0.0711886893841438,1e-05,-1.5887137897312642,0.004896529018878937,0.294775390625
0.052386638,0.079848506,8058,-0.38967085,446464,20.0,1.5758023,0.9164232,1.8167639,218,3.4817646900000003,55,0.2,-0.03730804455699399,0.020066522,2170,0.9047369211912155,0.07513895704178139,1e-05,-1.5442603945732116,0.01917402818799019,0.28408203125
0.05090382,0.08152198,8098,-0.41483372,448512,20.0,1.540101,0.9330696,1.8615042,219,3.4367647299999993,55,0.2,-0.04400069013936445,0.02410239,2180,0.899667277932167,0.07259752086829394,1e-05,-1.5523376010358334,-0.02384096011519432,0.296630859375
0.046675973,0.07396738,8136,-0.39580292,450560,20.0,1.6035795,0.9668659,1.8367454,220,3.59852937,55,0.2,-0.04512926326133311,0.04029444,2190,0.8975098878145218,0.08004322835477069,1e-05,-1.5429003681987523,-0.06351780891418457,0.280029296875
0.043733813,0.07220882,8173,-0.40335977,452608,20.0,1.6809014,0.9451564,1.8170348,221,3.6841176200000003,55,0.2,-0.03836896219872869,0.025370067,2200,0.8962139338254929,0.08670161600457504,1e-05,-1.5338956736028195,-0.019830817356705666,0.267578125
0.048169844,0.07767072,8212,-0.4085549,454656,20.0,1.5763116,0.94192076,1.8520575,222,3.49382353,55,0.2,-0.03460446473036427,0.02199937,2210,0.9038005694746971,0.07739289668388664,1e-05,-1.5401709780097008,0.007588863372802734,0.29375
0.050921444,0.08412197,8251,-0.424362,456704,20.0,1.4949007,0.93435556,2.0206583,223,3.328529449999999,55,0.2,-0.03700373638421297,0.019693691,2220,0.9011995568871498,0.0814292843628209,1e-05,-1.5389729484915733,-0.012938469648361206,0.31875
0.04522445,0.07235687,8292,-0.37777144,458752,20.0,1.5100812,0.8717615,2.0569012,224,3.2638235399999997,55,0.2,-0.04195112077868544,0.029330539,2230,0.8882090598344803,0.08458397412323393,1e-05,-1.5587779957801104,-0.02052169293165207,0.2740234375
0.047988124,0.077567965,8330,-0.41552025,460800,20.0,1.4827081,0.8823176,2.0406475,225,3.2976470299999994,55,0.2,-0.04392330932605546,0.0210951,2240,0.8921683356165886,0.07252977435709909,1e-05,-1.5775624226778746,-0.017632443457841873,0.2607421875
0.05806252,0.10922206,8369,-0.40295428,462848,20.0,1.5817432,0.9791137,1.9060425,226,3.5291176299999996,55,0.2,-0.03349214656627737,0.023163658,2250,0.8876469880342484,0.07845485085854306,1e-05,-1.5667473014444113,-0.019929632544517517,0.228662109375
0.06918997,0.15862104,8410,-0.39956176,464896,20.0,1.6524208,0.9604157,1.8344297,227,3.6329411300000003,55,0.2,-0.034299198325606996,0.023773354,2260,0.8862160965800285,0.09636209686868824,1e-05,-1.5439512107521296,-0.01877635344862938,0.2677734375
0.053318374,0.0914853,8448,-0.39832944,466944,20.0,1.6676329,0.9726681,1.8743908,228,3.70558821,55,0.2,-0.038538861513370645,0.025027568,2270,0.9061798453330994,0.07440804223879241,1e-05,-1.532624200358987,-0.03312503173947334,0.28388671875
0.046008572,0.07798085,8484,-0.40878874,468992,20.0,1.675477,0.9746767,1.8317977,229,3.7341176000000003,55,0.2,-0.03876158686616691,0.02293477,2280,0.9013510793447495,0.08309517913730816,1e-05,-1.529764573276043,-0.01851382851600647,0.283935546875
0.045563392,0.082327716,8521,-0.3983508,471040,20.0,1.6394162,0.9547774,1.8981534,230,3.643529430000001,55,0.2,-0.03872499590361258,0.02320319,2290,0.9130028635263443,0.07401339909993113,1e-05,-1.5343547735363245,-0.013011492788791656,0.28046875
0.046733856,0.074297145,8558,-0.41094992,473088,20.0,1.5333185,0.9452014,1.8484538,231,3.41999997,55,0.2,-0.030694159635459073,0.022505403,2300,0.9084796905517578,0.0772286687453743,1e-05,-1.5166562736034392,-0.016899477690458298,0.242919921875
0.058987968,0.099030554,8598,-0.39423555,475136,20.0,1.6095451,0.9404884,1.8494664,232,3.5602941099999996,55,0.2,-0.0409833562822314,0.023641376,2310,0.8905147984623909,0.08251803184393794,1e-05,-1.5124354921281338,-0.022060681134462357,0.3314453125
0.06197811,0.099578775,8639,-0.38834977,477184,20.0,1.5620339,0.9406004,1.9914184,233,3.45764701,55,0.2,-0.04608128863328602,0.0248201,2320,0.9005612209439278,0.07929776695673355,1e-05,-1.5272262077778578,-0.0215289369225502,0.32509765625
0.05782813,0.114231385,8677,-0.40696833,479232,20.0,1.5098249,0.93487984,1.9576948,234,3.3332353099999996,55,0.2,-0.04311207648424897,0.02273214,2330,0.8973511382937431,0.08162067731609568,1e-05,-1.5422656945884228,-0.026124201714992523,0.318115234375
0.04300359,0.07584248,8713,-0.41614014,481280,20.0,1.5812498,0.9329791,1.8919244,235,3.4729411999999997,55,0.2,-0.04514099727675784,0.029246068,2340,0.887421578168869,0.08973342650569975,1e-05,-1.5337077334523201,0.0240924172103405,0.361669921875
0.044394255,0.07707976,8749,-0.39549655,483328,20.0,1.6297061,0.9458565,1.767408,236,3.6158823800000004,55,0.2,-0.03852174487255979,0.021520972,2350,0.8982892781496048,0.07646963544539176,1e-05,-1.504753317311406,0.0046381764113903046,0.28984375
0.06728121,0.10558003,8790,-0.39950958,485376,20.0,1.5431597,0.9205431,1.799759,237,3.4182352699999994,55,0.2,-0.035453837848035616,0.024735915,2360,0.9183317646384239,0.0639345858246088,1e-05,-1.5025110587477684,-0.016907483339309692,0.3111328125
0.10427618,0.1551279,8834,-0.41916043,487424,20.0,1.5921665,0.9047301,1.9789414,238,3.516176459999999,55,0.2,-0.039977060008095575,0.022109482,2370,0.8966489434242249,0.07724490283289924,1e-05,-1.5456613078713417,-0.013545431196689606,0.230322265625
0.053197637,0.08488016,8875,-0.38263685,489472,20.0,1.5194426,0.9704105,1.7900003,239,3.4197058699999996,55,0.2,-0.04237782777781831,0.020052625,2380,0.9015774950385094,0.07021287303650751,1e-05,-1.5826786715537309,-0.03618290275335312,0.25439453125
0.09120422,0.14149097,8919,-0.4124759,491520,20.0,1.5123713,0.938674,1.9064479,240,3.3217647000000006,55,0.2,-0.04593308677867754,0.026514105,2390,0.8828946650028229,0.09745135535486042,1e-05,-1.549339311942458,-0.006942063570022583,0.321484375
0.042462617,0.072614424,8957,-0.41398337,493568,20.0,1.6167681,0.95795804,1.9685867,241,3.5682353000000004,55,0.2,-0.04305730570049491,0.02240787,2400,0.887240469455719,0.08801892214105464,1e-05,-1.5880489386618137,-0.027820520102977753,0.2638671875
0.08236025,0.12875363,9000,-0.40225276,495616,20.0,1.4569862,0.9508027,1.9542482,242,3.280882359999999,55,0.2,-0.039430077976430764,0.02069038,2410,0.9091202914714813,0.07583839304279535,1e-05,-1.55707853063941,-0.045636698603630066,0.278857421875
0.04148996,0.07831794,9037,-0.4183156,497664,20.0,1.5478094,0.93089634,1.9907674,243,3.4458823499999998,55,0.2,-0.03889397236343939,0.026311975,2420,0.883157454431057,0.0956760473549366,1e-05,-1.5723513755947351,-0.016857251524925232,0.247265625
0.07327843,0.108778834,9080,-0.40472117,499712,20.0,1.4783332,0.9004082,1.9055158,244,3.35029407,55,0.2,-0.038898282499576456,0.02241303,2430,0.8988941833376884,0.0792863835231401,1e-05,-1.564559442177415,-0.026331892237067223,0.2572265625
0.084493026,0.12509468,9124,-0.40728778,501760,20.0,1.5865793,0.9335057,1.9621888,245,3.5397059,54,0.2,-0.03765628536930308,0.024095424,2440,0.9005097672343254,0.07340568910003639,1e-05,-1.5379559714347124,0.008805446326732635,0.262890625
