short_mean,time/total_timesteps,short_std,return_mean,time/iterations,return_std,long_std,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,long_mean,train/clip_fraction,train/loss,train/n_updates,train/entropy_loss,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/value_loss
0.17577675,434176,0.13633958,2.1949162,212,1.4889699,1.5998114,4.626764769999999,6599,65,20.0,-0.33878237,0.046435546875,0.036092836409807205,2110,-0.4882994819898158,0.2,0.9243422299623489,1e-05,0.004751354,-0.00904521831398597,0.12893610069295391
0.1779429,436224,0.16047391,2.093546,213,1.4190414,1.5756551,4.41588235,6629,65,20.0,-0.34348455,0.03125,0.02713058516383171,2120,-0.44818581505678595,0.2,0.937252901494503,1e-05,0.0048727253,-0.004284876861493103,0.11960885634762235
0.1695412,438272,0.16186689,2.0213675,214,1.3286461,1.6403288,4.274117650000001,6660,65,20.0,-0.337571,0.037548828125,0.03122897446155548,2130,-0.43668869775719943,0.2,0.9276431128382683,1e-05,0.0031533348,-0.009341894317185507,0.1320180806913413
0.17249717,440320,0.13882133,2.1305132,215,1.4431468,1.5629022,4.52441174,6691,65,20.0,-0.31778902,0.041552734375,0.009946445003151894,2140,-0.3743798225186765,0.2,0.9290274083614349,1e-05,0.0042073866,-0.008332040545064956,0.1102743684023153
0.17087667,442368,0.14375864,2.2136335,216,1.4776728,1.6400616,4.73617649,6724,65,20.0,-0.29186195,0.046728515625,0.01633283868432045,2150,-0.40556200365535916,0.2,0.9298912882804871,1e-05,0.005511312,-0.007023477277834899,0.125229288963601
0.15204255,444416,0.1477548,2.103302,217,1.3628204,1.5768304,4.47441177,6756,65,20.0,-0.31985945,0.03486328125,0.12131821364164352,2160,-0.37072006249800327,0.2,0.9254822954535484,1e-05,0.002815607,-0.005774741011555307,0.1424049150198698
0.17158091,446464,0.19146404,2.160007,218,1.5070827,1.6208314,4.57235292,6789,65,20.0,-0.3366251,0.035595703125,0.05238194763660431,2170,-0.3563407740090042,0.2,0.9316889569163322,1e-05,0.0062231314,-0.007706610740569886,0.10906188968219795
0.15240079,448512,0.12764747,2.1611378,219,1.4436584,1.655415,4.63999999,6821,65,20.0,-0.33595634,0.039208984375,0.014790136367082596,2180,-0.4003667511977255,0.2,0.9220927432179451,1e-05,0.0035463832,-0.01122539850184694,0.1557812746730633
0.16075915,450560,0.16167109,2.0708637,220,1.4114478,1.5987993,4.3738234899999995,6854,65,20.0,-0.33191532,0.04599609375,0.03790033236145973,2190,-0.3488988955039531,0.2,0.9325646758079529,1e-05,0.0033672885,-0.010397969203768297,0.1267580568208359
0.1513597,452608,0.14675477,2.1830354,221,1.5143716,1.5834277,4.62117646,6887,65,20.0,-0.34500557,0.047412109375,0.004156557843089104,2200,-0.3044800826814026,0.2,0.9244830757379532,1e-05,0.0029616905,-0.008961054182145744,0.13027312986669132
0.12700719,454656,0.13884127,1.9246104,222,1.3174577,1.6205934,4.142352949999999,6919,65,20.0,-0.34878093,0.040625,0.08457871526479721,2210,-0.34062509606592356,0.2,0.9292093440890312,1e-05,0.002906234,-0.005170245286717545,0.1446370208170265
0.14111498,456704,0.136067,2.0939744,223,1.4387043,1.6065027,4.4658824,6951,65,20.0,-0.31681472,0.023583984375,0.04173634946346283,2220,-0.2504222205141559,0.2,0.9119950011372566,1e-05,0.0021148636,-0.006139735426404514,0.13006388981011696
0.1433179,458752,0.12345677,2.1277385,224,1.4245205,1.5587817,4.4858823600000015,6984,65,20.0,-0.3107997,0.0376953125,0.0443708598613739,2230,-0.2955153596587479,0.2,0.9214067980647087,1e-05,0.0032726084,-0.004627112757589202,0.1364123617298901
0.14407647,460800,0.13335985,2.1512876,225,1.4561881,1.6129823,4.58617647,7017,65,20.0,-0.30699003,0.035546875,0.07285037636756897,2240,-0.3047628727741539,0.2,0.9341544955968857,1e-05,0.008796794,-0.003633636095037218,0.1175247280683834
0.14635126,462848,0.11567875,2.041497,226,1.4554551,1.5639164,4.404117650000001,7050,65,20.0,-0.3407848,0.042724609375,0.11101030558347702,2250,-0.3105143087450415,0.2,0.9267455339431763,1e-05,0.0038758956,-0.009606158078531735,0.14060109053971245
0.15784295,464896,0.12840055,2.0881536,227,1.4108071,1.6811367,4.514411719999999,7084,65,20.0,-0.33735716,0.048876953125,0.04177146404981613,2260,-0.31931815850548445,0.2,0.9248478338122368,1e-05,0.19725172,-0.011130054581735748,0.13794461462530308
0.1625976,466944,0.14913365,2.2162714,228,1.4945631,1.5523562,4.6602941200000005,7117,65,20.0,-0.31823003,0.054052734375,0.002299252897500992,2270,-0.3161223015282303,0.2,0.915734313428402,1e-05,0.004313051,-0.009601255113375373,0.1513892843737267
0.1355515,468992,0.11109316,2.1304023,229,1.4462701,1.5002562,4.53735297,7148,65,20.0,-0.33823416,0.049365234375,0.08950836211442947,2280,-0.31159142677206547,0.2,0.9216591790318489,1e-05,0.0036696517,-0.010573116508021485,0.15444839982083067
0.15568393,471040,0.1314312,2.2729483,230,1.5044194,1.5230954,4.822352919999999,7181,65,20.0,-0.30652884,0.03388671875,0.0730838030576706,2290,-0.28234162770677357,0.2,0.9279761165380478,1e-05,0.0029841047,-0.005080426734639332,0.13436419743811712
0.14572755,473088,0.120206706,2.0309381,231,1.3873166,1.6404034,4.308529419999999,7211,65,20.0,-0.3416486,0.028369140625,0.023608557879924774,2300,-0.301700376230292,0.2,0.9375458024442196,1e-05,0.0017967856,-0.005357207632914651,0.12326651948387735
0.17285833,475136,0.13791354,2.166335,232,1.4974687,1.6301736,4.6373529499999995,7244,65,20.0,-0.3130169,0.035986328125,-0.0018863771110773087,2310,-0.2677458232734352,0.2,0.9229188859462738,1e-05,0.004159794,-0.00511372660548659,0.13017937389668077
0.15295589,477184,0.12746023,2.2387867,233,1.4712515,1.5289167,4.760882390000001,7276,65,20.0,-0.3327726,0.0412109375,0.048856113106012344,2320,-0.30395654023159296,0.2,0.9254387319087982,1e-05,0.0045448225,-0.008041055795911235,0.15378368672099896
0.15165657,479232,0.11641432,2.1120915,234,1.3843572,1.6721245,4.44911764,7309,65,20.0,-0.32078302,0.0443359375,0.07031027972698212,2330,-0.3210485696326941,0.2,0.9338574111461639,1e-05,0.013514191,-0.003985715715680271,0.12800714845070615
0.16822988,481280,0.13861093,2.0507717,235,1.3962691,1.6463588,4.38588232,7342,65,20.0,-0.33712488,0.050439453125,0.05596287548542023,2340,-0.3000037258025259,0.2,0.9240563437342644,1e-05,0.0052201576,-0.011958545024390333,0.13107308569015003
0.14837864,483328,0.120077826,2.0415635,236,1.4155943,1.591778,4.435,7374,65,20.0,-0.34693784,0.03798828125,0.04952383041381836,2350,-0.26687101973220706,0.2,0.9212497249245644,1e-05,0.0031982188,-0.011444216730888001,0.1360964550753124
0.13385981,485376,0.12118089,2.080384,237,1.4083636,1.6558707,4.45911768,7407,65,20.0,-0.32409906,0.0453125,0.04930444061756134,2360,-0.25494084365200254,0.2,0.9223051816225052,1e-05,0.004107507,-0.009767865380854345,0.13972263308241964
0.14328107,487424,0.12742858,2.156816,238,1.4254405,1.6507541,4.517058809999999,7440,65,20.0,-0.30843908,0.02060546875,0.11260861158370972,2370,-0.21325721596367658,0.2,0.9300790205597878,1e-05,0.0016199916,-0.005242138671746943,0.12464308758499101
0.1348273,489472,0.12632,2.108843,239,1.3876972,1.6305314,4.464705899999999,7472,65,20.0,-0.34844926,0.033154296875,0.12024088948965073,2380,-0.2134094740729779,0.2,0.9321468248963356,1e-05,0.0026854037,-0.006682810751954094,0.12295880458550527
0.15374023,491520,0.14338681,2.1676786,240,1.5294772,1.6590942,4.594411750000001,7504,65,20.0,-0.32899147,0.03388671875,0.050851549953222275,2390,-0.21858786882366985,0.2,0.9328980669379234,1e-05,0.0074809417,0.0015460586044355295,0.11359903818229214
0.1412091,493568,0.12426938,2.164147,241,1.4514793,1.5410213,4.50852939,7534,65,20.0,-0.3313402,0.033056640625,0.015080224722623825,2400,-0.2458744576899335,0.2,0.9239357560873032,1e-05,0.0026791575,-0.009415204051765613,0.1554277659743093
0.13460109,495616,0.11848078,2.0038457,242,1.365006,1.6839774,4.256176479999999,7565,65,20.0,-0.3324967,0.019873046875,0.05253049358725548,2410,-0.24933404559269548,0.2,0.9196320399641991,1e-05,0.0020351338,-0.006872099997417535,0.14959883649717085
0.1451089,497664,0.12792306,2.1104326,243,1.4740231,1.6647234,4.5835294,7597,65,20.0,-0.32386363,0.024365234375,0.030224274843931198,2420,-0.21369199412874879,0.2,0.9108035787940025,1e-05,0.002380181,-0.006117249300586991,0.14935818215599284
0.1405085,499712,0.12222469,2.1293123,244,1.4026847,1.5854034,4.592941210000001,7631,65,20.0,-0.30756578,0.026953125,0.05168939381837845,2430,-0.23963930453173815,0.2,0.9244639649987221,1e-05,0.0017778652,-0.006501202896470204,0.14942465932108462
0.14658873,501760,0.13603483,2.0592477,245,1.406325,1.6125265,4.4147058800000005,7665,65,20.0,-0.3347304,0.029541015625,0.04595070332288742,2440,-0.23082170281559228,0.2,0.9339352622628212,1e-05,0.002526378,-0.00420123635121854,0.11567401713691652
