short_mean,return_mean,long_mean,rollout/ep_len_mean,rollout/ep_rew_mean,long_std,short_std,return_std,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/loss,train/value_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_range,train/clip_fraction
0.69555753,1.835803,-0.35754022,20.0,3.95529408,1.6442951,0.39813256,1.0224648,211,6579,65,432128,0.025179293006658554,0.05825310213840566,1e-05,-1.1453430010005832,2100,-0.005323816789314151,0.0066786525,0.9342159554362297,0.2,0.06904296875
0.70145154,1.8524098,-0.36689192,20.0,4.01617645,1.7630337,0.39985678,1.0268779,212,6610,65,434176,0.048733342438936234,0.0670229151204694,1e-05,-1.128455412760377,2110,-0.0033969480922678486,0.006910585,0.928421325981617,0.2,0.03125
0.6934861,1.8778158,-0.43069807,20.0,4.027058820000001,1.7278281,0.39706585,1.0683244,213,6642,65,436224,0.004637992009520531,0.07429543583421036,1e-05,-1.1244654254987836,2120,-0.005095966115186456,0.0040759346,0.9218685105443001,0.2,0.039892578125
0.6998814,1.919149,-0.39288324,20.0,4.12411768,1.7943873,0.39893886,1.0837767,214,6673,65,438272,0.012196976691484451,0.07649210053496062,1e-05,-1.1241697926074266,2130,-0.005618483806028962,0.0069792112,0.9249129593372345,0.2,0.067041015625
0.70421195,1.7996569,-0.3901768,20.0,3.9085293900000004,1.7330151,0.40277237,1.0332044,215,6704,65,440320,0.055519163608551025,0.08093715312425047,1e-05,-1.086161069571972,2140,-0.005981340131256729,0.007870703,0.92423065751791,0.2,0.071240234375
0.7008257,1.8331544,-0.37674883,20.0,3.9997059000000004,1.6828578,0.40011054,1.0167836,216,6735,65,442368,-0.00619511678814888,0.0662662809190806,1e-05,-1.076112799718976,2150,-0.004938308443524875,0.009543367,0.9315648972988129,0.2,0.071142578125
0.6876735,1.8889117,-0.39175484,20.0,4.0994117999999995,1.7395766,0.39470232,1.0491542,217,6767,65,444416,0.013210602104663849,0.06777718993253075,1e-05,-1.098166086897254,2160,-0.004460908629698679,0.0061555617,0.9259822145104408,0.2,0.046630859375
0.6874792,1.8267522,-0.3875217,20.0,3.9541176500000006,1.7561731,0.39584097,1.0160302,218,6798,65,446464,0.027464866638183594,0.07777754749986343,1e-05,-1.086827901378274,2170,-0.004836892410821747,0.0052994536,0.9189743623137474,0.2,0.038818359375
0.7007016,1.8752728,-0.3876663,20.0,4.03147051,1.7215717,0.3978767,1.0770367,219,6829,65,448512,0.0537407211959362,0.06620762447128073,1e-05,-1.0689423041418196,2180,-0.004425390707910992,0.0038259234,0.9283649772405624,0.2,0.03779296875
0.7035847,1.8290293,-0.37636304,20.0,3.982058799999999,1.6937644,0.40266982,1.0290313,220,6861,65,450560,0.029998494312167168,0.07741922926506958,1e-05,-1.0500555938109755,2190,-0.005065911779820453,0.0037551573,0.9249521866440773,0.2,0.03642578125
0.7002812,1.8801116,-0.39302057,20.0,3.99852937,1.6946123,0.40225777,1.0346115,221,6893,65,452608,-0.008022199384868145,0.062167392956325784,1e-05,-1.0454001436010003,2200,-0.007845893125340809,0.008407446,0.9339569807052612,0.2,0.0701171875
0.68858767,1.8259045,-0.37638515,20.0,3.9470588500000003,1.7750758,0.3907244,1.0366578,222,6924,65,454656,0.0526379756629467,0.063651063881116,1e-05,-1.0639599703252316,2210,-0.0037686844370909967,0.0066216285,0.9327660202980042,0.2,0.053955078125
0.706498,1.8620107,-0.375475,20.0,4.04147059,1.6666663,0.40621,1.0409541,223,6956,65,456704,0.027099549770355225,0.07106528100557626,1e-05,-1.084434949234128,2220,-0.006868119636783377,0.0069966307,0.9237655252218246,0.2,0.065625
0.7117734,1.9253029,-0.37125868,20.0,4.14823532,1.7484725,0.4081689,1.0662485,224,6991,65,458752,0.023513220250606537,0.06889926744624972,1e-05,-1.0513550350442529,2230,-0.0061375176475849,0.005820252,0.9288521856069565,0.2,0.03623046875
0.70891035,1.9525976,-0.37809917,20.0,4.2041176,1.7708044,0.40403104,1.1013632,225,7024,65,460800,0.02391147054731846,0.06233953868504614,1e-05,-1.037115341052413,2240,-0.007742799000698142,0.008475095,0.9370004385709763,0.2,0.07490234375
0.6989404,1.8540633,-0.3673793,20.0,3.9488235499999997,1.7260429,0.3996788,1.0484946,226,7055,65,462848,0.026023229584097862,0.07246208016877062,1e-05,-1.013146215490997,2250,-0.0039696915919194,0.0058599696,0.9338866621255875,0.2,0.039892578125
0.70595753,1.8731117,-0.35979587,20.0,4.0600000000000005,1.6647853,0.4057806,1.0486838,227,7089,65,464896,0.028325432911515236,0.07645805791253224,1e-05,-1.0382152045145632,2260,-0.005789341038325802,0.0044630286,0.9225606843829155,0.2,0.049072265625
0.7070507,1.8930616,-0.35041147,20.0,4.048529390000001,1.7707441,0.405158,1.045888,228,7123,65,466944,0.013866275548934937,0.06869500936591066,1e-05,-1.0456596387550234,2270,-0.006790042377542704,0.0069056815,0.9311341717839241,0.2,0.07626953125
0.6980961,1.9488937,-0.39248952,20.0,4.1782353,1.7865973,0.3982242,1.0793017,229,7155,65,468992,0.021599531173706055,0.06720635661040433,1e-05,-1.0306904982775449,2280,-0.006317919127468485,0.006093016,0.932118833065033,0.2,0.04638671875
0.6964772,1.9037783,-0.36533624,20.0,4.14558825,1.7538967,0.3943496,1.0885983,230,7187,65,471040,0.02998364344239235,0.07582085162866861,1e-05,-1.0062508909031749,2290,-0.003839249862357974,0.0041829576,0.9275145977735519,0.2,0.0337890625
0.6952934,1.8785892,-0.37457407,20.0,4.06352937,1.7795212,0.39774132,1.0399463,231,7219,65,473088,0.019995061680674553,0.07957787858904339,1e-05,-0.99749989900738,2300,-0.0063736030628206205,0.004047339,0.922827310860157,0.2,0.0515625
0.7013018,1.8702488,-0.37204674,20.0,4.016764719999999,1.725247,0.40002894,1.0324142,232,7251,65,475136,0.0016108974814414978,0.06414850795990787,1e-05,-1.0130498606711626,2310,-0.004974132654024288,0.005692223,0.932568334043026,0.2,0.03916015625
0.6982759,1.8552039,-0.36802644,20.0,3.9752941300000004,1.6785839,0.4024591,1.0389829,233,7282,65,477184,0.02502085641026497,0.0612861827830784,1e-05,-1.034306313842535,2320,-0.005408663986600004,0.004627588,0.937758170068264,0.2,0.04384765625
0.70014083,1.9116178,-0.33198377,20.0,4.123823529999999,1.7278132,0.4000905,1.060701,234,7314,65,479232,0.00524180568754673,0.06826432340312749,1e-05,-1.0558258175849915,2330,-0.004729018232319504,0.0060939724,0.929201140999794,0.2,0.043212890625
0.7074691,1.8744333,-0.3474052,20.0,4.02205881,1.7143165,0.40467483,1.0496444,235,7346,65,481280,0.013128813356161118,0.06567427243571729,1e-05,-1.0628473130986094,2340,-0.0060238524514716115,0.0067276144,0.9337955489754677,0.2,0.061083984375
0.69875693,1.8846407,-0.3391714,20.0,4.06352943,1.7684969,0.39873835,1.0557704,236,7378,65,483328,0.011560756713151932,0.06827807377558201,1e-05,-1.0294421777129172,2350,-0.0034411358239594845,0.0049403375,0.9305010661482811,0.2,0.04814453125
0.711089,1.9212601,-0.3826693,20.0,4.16499996,1.7470367,0.40593755,1.0743377,237,7408,65,485376,-0.008110696449875832,0.07433393729152157,1e-05,-1.019663249514997,2360,-0.0052232902351534,0.0033998904,0.9255327805876732,0.2,0.048193359375
0.699873,1.9247235,-0.37954336,20.0,4.147352939999999,1.7414163,0.39764857,1.0737413,238,7439,65,487424,0.041185036301612854,0.07402759324759245,1e-05,-1.019164527207613,2370,-0.007847785690682941,0.009119977,0.9300725162029266,0.2,0.057421875
0.7066278,1.8924336,-0.3475685,20.0,4.07117644,1.673054,0.4075961,1.0585593,239,7469,65,489472,0.06768253445625305,0.06645801218692213,1e-05,-0.996165564097464,2380,-0.006693796021863818,0.0055194004,0.9353415220975876,0.2,0.04423828125
0.7017382,1.916533,-0.36393672,20.0,4.1558823600000006,1.7799796,0.39800158,1.0733552,240,7499,65,491520,0.05505586415529251,0.07264256017515436,1e-05,-1.0119256554171443,2390,-0.007815848398604431,0.0064561185,0.9275287836790085,0.2,0.063427734375
0.6997544,1.8849325,-0.3803351,20.0,4.03000004,1.7053759,0.40428612,1.0751958,241,7529,65,493568,0.013854559510946274,0.0732603982440196,1e-05,-0.9934854386374354,2400,-0.005583722775918431,0.0045597698,0.928677573800087,0.2,0.03916015625
0.7072522,1.940625,-0.3547977,20.0,4.17147062,1.7458029,0.40312117,1.0629214,242,7559,65,495616,0.025576140731573105,0.07502860111417249,1e-05,-0.9416389526799321,2410,-0.00456226900278125,0.0035600408,0.927816316485405,0.2,0.03427734375
0.7009959,1.8508888,-0.34226155,20.0,4.007941160000001,1.7019266,0.40146708,1.0234269,243,7590,65,497664,0.015427101403474808,0.0681847054453101,1e-05,-0.9582405989989639,2420,-0.005213311618717853,0.0046032425,0.9340353608131409,0.2,0.037353515625
0.7070667,1.8610231,-0.35542345,20.0,4.05764703,1.7300056,0.40570697,1.0275917,244,7623,65,499712,0.018522990867495537,0.05469126318348572,1e-05,-0.9727272380143404,2430,-0.004647924756864086,0.0035947307,0.9397026039659977,0.2,0.04345703125
0.7013136,1.8439053,-0.37475652,20.0,4.006176470000001,1.7819786,0.40043777,1.0397384,245,7655,65,501760,0.011109013110399246,0.06278468100354076,1e-05,-0.9565680962055921,2440,-0.003805911386734806,0.0056197126,0.9356928467750549,0.2,0.041162109375
